98911,029412
99911,029412
99911,029412
99911,029412
100181,751825
100181,751825
100181,751825
99730,935252
99730,935252
99730,935252
100730,935252
100730,935252
100730,935252
101730,935252
101730,935252
101730,935252
102730,935252
102730,935252
102730,935252
103730,935252
103730,935252
103730,935252
104730,935252
104730,935252
104730,935252
105730,935252
105730,935252
105730,935252
106730,935252
106730,935252
106730,935252
107730,935252
107730,935252
107730,935252
108730,935252
108730,935252
108730,935252
109730,935252
109730,935252
109730,935252
110730,935252
110730,935252
110730,935252
110153,191489
110153,191489
110153,191489
110372,535211
110372,535211
110372,535211
110595,104895
110595,104895
110595,104895
110063,448276
110063,448276
110063,448276
110306,164384
110306,164384
110306,164384
110555,782313
110555,782313
110555,782313
110808,783784
110808,783784
110808,783784
111808,783784
111808,783784
111808,783784
112808,783784
112808,783784
112808,783784
112295,333333
112295,333333
112295,333333
113295,333333
113295,333333
113295,333333
114295,333333
114295,333333
114295,333333
114536,423841
114536,423841
114536,423841
115536,423841
115536,423841
115536,423841
116536,423841
116536,423841
116536,423841
117536,423841
117536,423841
117536,423841
118536,423841
118536,423841
118536,423841
119536,423841
119536,423841
119536,423841
120536,423841
120536,423841
120536,423841
121536,423841
121536,423841
121536,423841
122536,423841
122536,423841
122536,423841
123536,423841
123536,423841
123536,423841
123719,078947
123719,078947
123719,078947
124719,078947
124719,078947
124719,078947
124901,960784
124901,960784
124901,960784
125087,662338
125087,662338
125087,662338
126087,662338
126087,662338
126087,662338
127087,662338
127087,662338
127087,662338
128087,662338
128087,662338
128087,662338
129087,662338
129087,662338
129087,662338
127608,917197
127608,917197
127608,917197
126998,742138
126998,742138
126998,742138
126419,875776
126419,875776
126419,875776
127419,875776
127419,875776
127419,875776
128419,875776
128419,875776
128419,875776
129419,875776
129419,875776
129419,875776
130419,875776
130419,875776
130419,875776
131419,875776
131419,875776
131419,875776
132419,875776
132419,875776
132419,875776
133419,875776
133419,875776
133419,875776
134419,875776
134419,875776
134419,875776
135419,875776
135419,875776
135419,875776
133933,536585
133933,536585
133933,536585
134121,818182
134121,818182
134121,818182
135121,818182
135121,818182
135121,818182
135307,831325
135307,831325
135307,831325
136307,831325
136307,831325
136307,831325
137307,831325
137307,831325
137307,831325
137483,233533
137483,233533
137483,233533
138483,233533
138483,233533
138483,233533
137842,603550
137842,603550
137842,603550
137226,900585
137226,900585
137226,900585
138226,900585
138226,900585
138226,900585
138422,674419
138422,674419
138422,674419
137828,735632
137828,735632
137828,735632
138828,735632
138828,735632
138828,735632
139828,735632
139828,735632
139828,735632
140828,735632
140828,735632
140828,735632
141828,735632
141828,735632
141828,735632
142013,714286
142013,714286
142013,714286
143013,714286
143013,714286
143013,714286
144013,714286
144013,714286
144013,714286
145013,714286
145013,714286
145013,714286
146013,714286
146013,714286
146013,714286
146181,250000
146181,250000
146181,250000
147181,250000
147181,250000
147181,250000
147347,457627
147347,457627
147347,457627
147518,539326
147518,539326
147518,539326
148518,539326
148518,539326
148518,539326
148687,150838
148687,150838
148687,150838
148856,666667
148856,666667
148856,666667
149856,666667
149856,666667
149856,666667
150024,309392
150024,309392
150024,309392
151024,309392
151024,309392
151024,309392
152024,309392
152024,309392
152024,309392
153024,309392
153024,309392
153024,309392
154024,309392
154024,309392
154024,309392
155024,309392
155024,309392
155024,309392
155170,879121
155170,879121
155170,879121
155321,857923
155321,857923
155321,857923
154637,837838
154637,837838
154637,837838
155637,837838
155637,837838
155637,837838
156637,837838
156637,837838
156637,837838
157637,837838
157637,837838
157637,837838
158637,837838
158637,837838
158637,837838
159637,837838
159637,837838
159637,837838
159774,731183
159774,731183
159774,731183
159918,181818
159918,181818
159918,181818
160918,181818
160918,181818
160918,181818
161918,181818
161918,181818
161918,181818
162055,319149
162055,319149
162055,319149
163055,319149
163055,319149
163055,319149
164055,319149
164055,319149
164055,319149
165055,319149
165055,319149
165055,319149
165177,777778
165177,777778
165177,777778
166177,777778
166177,777778
166177,777778
167177,777778
167177,777778
167177,777778
168177,777778
168177,777778
168177,777778
169177,777778
169177,777778
169177,777778
170177,777778
170177,777778
170177,777778
171177,777778
171177,777778
171177,777778
171274,736842
171274,736842
171274,736842
171376,963351
171376,963351
171376,963351
172376,963351
172376,963351
172376,963351
172479,166667
172479,166667
172479,166667
173479,166667
173479,166667
173479,166667
173575,647668
173575,647668
173575,647668
173680,927835
173680,927835
173680,927835
174680,927835
174680,927835
174680,927835
175680,927835
175680,927835
175680,927835
175775,384615
175775,384615
175775,384615
176775,384615
176775,384615
176775,384615
177775,384615
177775,384615
177775,384615
178775,384615
178775,384615
178775,384615
179775,384615
179775,384615
179775,384615
180775,384615
180775,384615
180775,384615
180851,530612
180851,530612
180851,530612
180932,994924
180932,994924
180932,994924
181932,994924
181932,994924
181932,994924
182932,994924
182932,994924
182932,994924
182094,472362
182094,472362
182094,472362
183094,472362
183094,472362
183094,472362
184094,472362
184094,472362
184094,472362
185094,472362
185094,472362
185094,472362
186094,472362
186094,472362
186094,472362
187094,472362
187094,472362
187094,472362
187154,500000
187154,500000
187154,500000
187219,402985
187219,402985
187219,402985
187289,603960
187289,603960
187289,603960
188289,603960
188289,603960
188289,603960
189289,603960
189289,603960
189289,603960
190289,603960
190289,603960
190289,603960
190349,261084
190349,261084
190349,261084
191349,261084
191349,261084
191349,261084
192349,261084
192349,261084
192349,261084
193349,261084
193349,261084
193349,261084
194349,261084
194349,261084
194349,261084
194392,156863
194392,156863
194392,156863
195392,156863
195392,156863
195392,156863
196392,156863
196392,156863
196392,156863
197392,156863
197392,156863
197392,156863
198392,156863
198392,156863
198392,156863
199392,156863
199392,156863
199392,156863
199419,024390
199419,024390
199419,024390
200419,024390
200419,024390
200419,024390
201419,024390
201419,024390
201419,024390
202419,024390
202419,024390
202419,024390
203419,024390
203419,024390
203419,024390
203428,155340
203428,155340
203428,155340
204428,155340
204428,155340
204428,155340
205428,155340
205428,155340
205428,155340
206428,155340
206428,155340
206428,155340
206430,434783
206430,434783
206430,434783
206437,980769
206437,980769
206437,980769
206447,846890
206447,846890
206447,846890
206464,761905
206464,761905
206464,761905
205515,094340
205515,094340
205515,094340
205550,234742
205550,234742
205550,234742
206550,234742
206550,234742
206550,234742
207550,234742
207550,234742
207550,234742
208550,234742
208550,234742
208550,234742
208574,766355
208574,766355
208574,766355
209574,766355
209574,766355
209574,766355
210574,766355
210574,766355
210574,766355
211574,766355
211574,766355
211574,766355
211589,767442
211589,767442
211589,767442
212589,767442
212589,767442
212589,767442
213589,767442
213589,767442
213589,767442
214589,767442
214589,767442
214589,767442
215589,767442
215589,767442
215589,767442
216589,767442
216589,767442
216589,767442
217589,767442
217589,767442
217589,767442
218589,767442
218589,767442
218589,767442
219589,767442
219589,767442
219589,767442
219571,296296
219571,296296
219571,296296
220571,296296
220571,296296
220571,296296
221571,296296
221571,296296
221571,296296
222571,296296
222571,296296
222571,296296
223571,296296
223571,296296
223571,296296
223538,709677
223538,709677
223538,709677
224538,709677
224538,709677
224538,709677
224505,045872
224505,045872
224505,045872
224477,625571
224477,625571
224477,625571
225477,625571
225477,625571
225477,625571
226477,625571
226477,625571
226477,625571
226444,545455
226444,545455
226444,545455
227444,545455
227444,545455
227444,545455
227413,122172
227413,122172
227413,122172
228413,122172
228413,122172
228413,122172
229413,122172
229413,122172
229413,122172
230413,122172
230413,122172
230413,122172
231413,122172
231413,122172
231413,122172
232413,122172
232413,122172
232413,122172
233413,122172
233413,122172
233413,122172
234413,122172
234413,122172
234413,122172
235413,122172
235413,122172
235413,122172
236413,122172
236413,122172
236413,122172
237413,122172
237413,122172
237413,122172
238413,122172
238413,122172
238413,122172
239413,122172
239413,122172
239413,122172
240413,122172
240413,122172
240413,122172
241413,122172
241413,122172
241413,122172
242413,122172
242413,122172
242413,122172
241235,874439
241235,874439
241235,874439
241158,035714
241158,035714
241158,035714
242158,035714
242158,035714
242158,035714
243158,035714
243158,035714
243158,035714
244158,035714
244158,035714
244158,035714
245158,035714
245158,035714
245158,035714
246158,035714
246158,035714
246158,035714
247158,035714
247158,035714
247158,035714
248158,035714
248158,035714
248158,035714
249158,035714
249158,035714
249158,035714
250158,035714
250158,035714
250158,035714
250042,222222
250042,222222
250042,222222
251042,222222
251042,222222
251042,222222
252042,222222
252042,222222
252042,222222
250815,859031
250815,859031
250815,859031
250714,035088
250714,035088
250714,035088
251714,035088
251714,035088
251714,035088
251612,227074
251612,227074
251612,227074
252612,227074
252612,227074
252612,227074
253612,227074
253612,227074
253612,227074
254612,227074
254612,227074
254612,227074
255612,227074
255612,227074
255612,227074
256612,227074
256612,227074
256612,227074
256494,782609
256494,782609
256494,782609
257494,782609
257494,782609
257494,782609
258494,782609
258494,782609
258494,782609
259494,782609
259494,782609
259494,782609
260494,782609
260494,782609
260494,782609
261494,782609
261494,782609
261494,782609
262494,782609
262494,782609
262494,782609
263494,782609
263494,782609
263494,782609
264494,782609
264494,782609
264494,782609
265494,782609
265494,782609
265494,782609
266494,782609
266494,782609
266494,782609
266338,095238
266338,095238
266338,095238
266185,775862
266185,775862
266185,775862
267185,775862
267185,775862
267185,775862
268185,775862
268185,775862
268185,775862
269185,775862
269185,775862
269185,775862
270185,775862
270185,775862
270185,775862
267729,361702
267729,361702
267729,361702
268729,361702
268729,361702
268729,361702
268587,288136
268587,288136
268587,288136
268451,476793
268451,476793
268451,476793
269451,476793
269451,476793
269451,476793
270451,476793
270451,476793
270451,476793
270314,285714
270314,285714
270314,285714
271314,285714
271314,285714
271314,285714
272314,285714
272314,285714
272314,285714
273314,285714
273314,285714
273314,285714
273169,874477
273169,874477
273169,874477
274169,874477
274169,874477
274169,874477
275169,874477
275169,874477
275169,874477
276169,874477
276169,874477
276169,874477
276018,750000
276018,750000
276018,750000
277018,750000
277018,750000
277018,750000
278018,750000
278018,750000
278018,750000
279018,750000
279018,750000
279018,750000
280018,750000
280018,750000
280018,750000
279856,016598
279856,016598
279856,016598
279699,586777
279699,586777
279699,586777
280699,586777
280699,586777
280699,586777
281699,586777
281699,586777
281699,586777
282699,586777
282699,586777
282699,586777
282532,921811
282532,921811
282532,921811
281224,897959
281224,897959
281224,897959
282224,897959
282224,897959
282224,897959
282073,983740
282073,983740
282073,983740
283073,983740
283073,983740
283073,983740
284073,983740
284073,983740
284073,983740
285073,983740
285073,983740
285073,983740
283772,983871
283772,983871
283772,983871
283630,522088
283630,522088
283630,522088
284630,522088
284630,522088
284630,522088
282236,904762
282236,904762
282236,904762
282117,391304
282117,391304
282117,391304
283117,391304
283117,391304
283117,391304
283000,393701
283000,393701
283000,393701
284000,393701
284000,393701
284000,393701
285000,393701
285000,393701
285000,393701
284879,215686
284879,215686
284879,215686
285879,215686
285879,215686
285879,215686
286879,215686
286879,215686
286879,215686
287879,215686
287879,215686
287879,215686
288879,215686
288879,215686
288879,215686
288750,390625
288750,390625
288750,390625
289750,390625
289750,390625
289750,390625
289619,455253
289619,455253
289619,455253
290619,455253
290619,455253
290619,455253
291619,455253
291619,455253
291619,455253
291486,434109
291486,434109
291486,434109
292486,434109
292486,434109
292486,434109
293486,434109
293486,434109
293486,434109
293351,351351
293351,351351
293351,351351
294351,351351
294351,351351
294351,351351
295351,351351
295351,351351
295351,351351
296351,351351
296351,351351
296351,351351
297351,351351
297351,351351
297351,351351
297205,769231
297205,769231
297205,769231
298205,769231
298205,769231
298205,769231
299205,769231
299205,769231
299205,769231
300205,769231
300205,769231
300205,769231
300055,555556
300055,555556
300055,555556
301055,555556
301055,555556
301055,555556
302055,555556
302055,555556
302055,555556
303055,555556
303055,555556
303055,555556
304055,555556
304055,555556
304055,555556
305055,555556
305055,555556
305055,555556
306055,555556
306055,555556
306055,555556
307055,555556
307055,555556
307055,555556
308055,555556
308055,555556
308055,555556
306709,125475
306709,125475
306709,125475
306546,212121
306546,212121
306546,212121
305240,601504
305240,601504
305240,601504
306240,601504
306240,601504
306240,601504
307240,601504
307240,601504
307240,601504
308240,601504
308240,601504
308240,601504
308082,771536
308082,771536
308082,771536
309082,771536
309082,771536
309082,771536
310082,771536
310082,771536
310082,771536
311082,771536
311082,771536
311082,771536
312082,771536
312082,771536
312082,771536
313082,771536
313082,771536
313082,771536
314082,771536
314082,771536
314082,771536
315082,771536
315082,771536
315082,771536
314903,731343
314903,731343
314903,731343
315903,731343
315903,731343
315903,731343
316903,731343
316903,731343
316903,731343
317903,731343
317903,731343
317903,731343
318903,731343
318903,731343
318903,731343
319903,731343
319903,731343
319903,731343
320903,731343
320903,731343
320903,731343
321903,731343
321903,731343
321903,731343
322903,731343
322903,731343
322903,731343
323903,731343
323903,731343
323903,731343
324903,731343
324903,731343
324903,731343
324694,423792
324694,423792
324694,423792
324491,111111
324491,111111
324491,111111
324293,726937
324293,726937
324293,726937
325293,726937
325293,726937
325293,726937
326293,726937
326293,726937
326293,726937
327293,726937
327293,726937
327293,726937
328293,726937
328293,726937
328293,726937
329293,726937
329293,726937
329293,726937
330293,726937
330293,726937
330293,726937
331293,726937
331293,726937
331293,726937
329865,201465
329865,201465
329865,201465
330865,201465
330865,201465
330865,201465
331865,201465
331865,201465
331865,201465
331650,729927
331650,729927
331650,729927
332650,729927
332650,729927
332650,729927
333650,729927
333650,729927
333650,729927
334650,729927
334650,729927
334650,729927
334430,545455
334430,545455
334430,545455
335430,545455
335430,545455
335430,545455
335211,956522
335211,956522
335211,956522
336211,956522
336211,956522
336211,956522
337211,956522
337211,956522
337211,956522
338211,956522
338211,956522
338211,956522
339211,956522
339211,956522
339211,956522
340211,956522
340211,956522
340211,956522
339982,671480
339982,671480
339982,671480
340982,671480
340982,671480
340982,671480
341982,671480
341982,671480
341982,671480
342982,671480
342982,671480
342982,671480
342747,122302
342747,122302
342747,122302
343747,122302
343747,122302
343747,122302
344747,122302
344747,122302
344747,122302
344508,243728
344508,243728
344508,243728
345508,243728
345508,243728
345508,243728
346508,243728
346508,243728
346508,243728
347508,243728
347508,243728
347508,243728
348508,243728
348508,243728
348508,243728
349508,243728
349508,243728
349508,243728
350508,243728
350508,243728
350508,243728
351508,243728
351508,243728
351508,243728
350003,558719
350003,558719
350003,558719
349759,219858
349759,219858
349759,219858
350759,219858
350759,219858
350759,219858
351759,219858
351759,219858
351759,219858
